comment_id,comment,comment_noun,school_candidate,preprocessed_candidate,school_candidate_count,gt_match,gt_match_count,ans,ans_count
C0172,치킨 오면 인증샷 바로 올릴게요 인하대부속고,치킨 인증샷 바로 인하대부속고,인하대부속고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0173,우리 반/동아리 대표로 이대부중 신청합니다!,우리 반 동아리 대표 이대부중 신청,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0174,이대  치킨  가즈아,이대 치킨 가즈,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0175,서울고ㅋㅋ 치킨 기다립니다,서울 치킨,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0176,성대 가보자고 🍗,성대,성대,성균관대학교,1,성균관대학교,1,성균관대학교,1
C0177,인하부고 학생입니다 인하부고 뽑아주세요,인하부고 학생,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0178,축제 뒤풀이 치킨은 서울대로 부탁해요,축제 뒤풀이 치킨 서울대 부탁,서울대,서울대학교,1,서울대학교,1,서울대학교,1
C0179,치킨 오면 인증샷 바로 올릴게요 잠원초,치킨 인증샷 바로 잠원초,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0180,연대 vs 휘문고 얘기하다가 결국 연대로 참여합니다,연대 vs 휘문고 얘기 결국 참여,연대 휘문고,연세대학교 휘문고등학교,2,연세대학교 휘문고등학교,2,연세대학교 휘문고등학교,2
C0181,오늘은 인하대부속초! 다시 말해 인하대부속초!,오늘 인하대부속초 다시 말,인하대부속초,인하대부속초등학교,1,,0,인하대학교부속초등학교,1
C0182,한양대 가보자고 🍗,한양대,한양대,한양대학교,1,한양대학교,1,한양대학교,1
C0183,서초중 응원단 여기 있습니다!!,서초중 응원단 여기,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0184,이대 학생들 야근 말고 치킨 먹자 🙏,이대 학생들 야근 치킨,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0185,서초초 회식 대신 치킨 원합니다,서초초 회식 대신 치킨,서초초,서초초등학교,1,,0,서초초등학교,1
C0186,배고픈 인하대학교부속초등학교 학생들 살려주세요ㅠㅠ,인하대학교부속초등학교 학생들,인하대학교부속초등학교,인하대학교부속초등학교,1,,0,인하대학교부속초등학교,1
C0187,인하대부속중도 참여 완료!,인하대부속중 참여 완료,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0188,고대 회식 대신 치킨 원합니다,고대 회식 대신 치킨,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0189,대치중 뽑히면 친구들이랑 나눠먹을게요,대치중 친구들이,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0190,학식 말고 치킨 먹고 싶어요 이대,학식 치킨 이대,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0191,인하대부속중.. 오늘만 기다렸어요,인하대부속중 오늘,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0192,#이대부중 #배민이벤트,이대부중 배민이벤트,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0193,우리 반/동아리 대표로 서울고 신청합니다!,우리 반 동아리 대표 서울 신청,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0194,이화여대 vs 인하대 얘기하다가 결국 이화여대로 참여합니다,이화여대 vs 인하대 얘기 결국 참여,이화여대 인하대,이화여자대학교 인하대학교,2,이화여자대학교 인하대학교,2,이화여자대학교 인하대학교,2
C0195,이화여대부속초 / 치킨 / 제발,이화여대부속초 치킨 제발,이화여대부속초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0196,우리 학교는 휘문고 입니다,우리 학교 휘문고,학교 휘문고,학교 휘문고등학교,2,휘문고등학교,1,휘문고등학교,1
C0197,반포초 가보자고 🍗,반포초,반포초,반포초등학교,1,반포초등학교,1,반포초등학교,1
C0198,오늘은 서울고! 다시 말해 서울고!,오늘 서울 다시 말,서울고,서울고등학교,1,서울고등학교,1,서울고등학교,1
C0199,한양대 치킨 주세요!!,한양대 치킨,한양대,한양대학교,1,한양대학교,1,한양대학교,1
C0200,경기고등학교 치킨 배달 부탁드립니다.,경기고등학교 치킨 배달,경기고등학교,경기고등학교,1,경기고등학교,1,경기고등학교,1
C0201,학식 말고 치킨 먹고 싶어요 서초중,학식 치킨 서초중,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0202,우리 반/동아리 대표로 중동고 신청합니다!,우리 반 동아리 대표 중동고 신청,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0203,대치초 치킨 주세요!!,대치초 치킨,대치초,대치초등학교,1,,0,대치초등학교,1
C0204,비 오는 날엔 치킨이죠 고대 부탁드립니다,비 날 치킨이 고대,고대,고려대학교,1,고려대학교,1,고려대학교,1
C0205,오늘은 인하대부속중! 다시 말해 인하대부속중!,오늘 인하대부속중 다시 말,인하대부속중,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1,인하대학교사범대학부속중학교,1
C0206,배고픈 이화여대부속초 학생들 살려주세요ㅠㅠ,이화여대부속초 학생들,이화여대부속초,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1,이화여자대학교사범대학부속초등학교,1
C0207,중간고사 버틴 인하대학교 친구들한테 치킨 한 번만요,중간고사 인하대학교 친구들 치킨 번만,인하대학교,인하대학교,1,인하대학교,1,인하대학교,1
C0208,서초중학교 학생입니다. 이벤트 참여합니다.,서초중학교 학생 이벤트 참여,서초중학교,서초중학교,1,서초중학교,1,서초중학교,1
C0209,동아리방에서 기다릴게요 휘문고,동아리방 휘문고,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0210,오늘 회의 많은데 중동고 치킨 지원 부탁드려요,오늘 회의 중동고 치킨 지원,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0211,휘문고 축제 준비팀입니다 치킨이면 밤샘 가능,휘문고 축제 준비팀 치킨이면 밤샘 가능,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0212,잠실중 축제 준비팀입니다 치킨이면 밤샘 가능,잠실중 축제 준비팀 치킨이면 밤샘 가능,잠실중,잠실중학교,1,잠실중학교,1,잠실중학교,1
C0213,치킨 오면 인증샷 바로 올릴게요 서울공고,치킨 인증샷 바로 서울공고,서울공고,서울공고등학교,1,,0,서울공고등학교,1
C0214,배고픈 잠원초 학생들 살려주세요ㅠㅠ,잠원초 학생들,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0215,우리 반/동아리 대표로 대치중 신청합니다!,우리 반 동아리 대표 대치중 신청,대치중,대치중학교,1,대치중학교,1,대치중학교,1
C0216,배민 최고… 휘문고등학교도 꼭 뽑아주세요,배민 최고 휘문고등학교 꼭,최고 휘문고등학교,최고등학교 휘문고등학교,2,휘문고등학교,1,휘문고등학교,1
C0217,이번엔 대치초 차례입니다 🍗,이번 대치초 차례,대치초,대치초등학교,1,,0,대치초등학교,1
C0218,인하대부속초!!! 치킨 부탁드려요,인하대부속초 치킨,인하대부속초,인하대부속초등학교,1,,0,인하대학교부속초등학교,1
C0219,동아리방에서 기다릴게요 인하대학교부속고등학교,동아리방 인하대학교부속고등학교,인하대학교부속고등학교,인하대학교부속고등학교,1,,0,인하대학교부속고등학교,1
C0220,서초중 치킨 주세요!!,서초중 치킨,서초중,서초중학교,1,서초중학교,1,서초중학교,1
C0221,이대부중 이대부중 치킨 주세요!,이대부중 치킨,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0222,서초중도 참여 완료!,서초중도 참여 완료,서초,서초등학교,1,,0,서초초등학교,1
C0223,배고픈 인하부초 학생들 살려주세요ㅠㅠ,인하부초 학생들,인하부초,인하부초등학교,1,,0,인하부초등학교,1
C0224,학식 말고 치킨 먹고 싶어요 이화여대부속중,학식 치킨 이화여대부속중,이화여대부속중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0225,중앙대 친구랑 서강대 친구 같이 보고 있는데 저는 중앙대로 신청!,중앙대 친구 서강대 같이 보고 저 신청,중앙대 서강대 보고,중앙대학교 서강대학교 보고등학교,3,중앙대학교 서강대학교,2,중앙대학교 서강대학교,2
C0226,인하대 축제 준비팀입니다 치킨이면 밤샘 가능,인하대 축제 준비팀 치킨이면 밤샘 가능,인하대,인하대학교,1,인하대학교,1,인하대학교,1
C0227,축제 뒤풀이 치킨은 경기고로 부탁해요,축제 뒤풀이 치킨 경기고로 부탁,경기고,경기고등학교,1,경기고등학교,1,경기고등학교,1
C0228,중동고 학생들 모여라,중동고 학생들,중동고,중동고등학교,1,중동고등학교,1,중동고등학교,1
C0229,인 하 부 초!!! 치킨 부탁드려요,인 하 부 초 치킨,초,초등학교,1,초등학교,1,초등학교,1
C0230,중앙대 치킨 주세요!!,중앙대 치킨,중앙대,중앙대학교,1,중앙대학교,1,중앙대학교,1
C0231,한양대 회식 대신 치킨 원합니다,한양대 회식 대신 치킨,한양대,한양대학교,1,한양대학교,1,한양대학교,1
C0232,학식 말고 치킨 먹고 싶어요 서울공고,학식 치킨 서울공고,서울공고,서울공고등학교,1,,0,서울공고등학교,1
C0233,이대부중~ 꼭 뽑아주세요,이대부중 꼭,이대부중,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1,이화여자대학교사범대학부속이화·금란중학교,1
C0234,오늘 회의 많은데 인하부초 치킨 지원 부탁드려요,오늘 회의 인하부초 치킨 지원,인하부초,인하부초등학교,1,,0,인하부초등학교,1
C0235,비 오는 날엔 치킨이죠 인하부고 부탁드립니다,비 날 치킨이 인하부고,인하부고,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1,인하대학교사범대학부속고등학교,1
C0236,비 오는 날엔 치킨이죠 잠원초 부탁드립니다,비 날 치킨이 잠원초,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0237,축제 뒤풀이 치킨은 대치초로 부탁해요,축제 뒤풀이 치킨 대치초로 부탁,대치초,대치초등학교,1,,0,대치초등학교,1
C0238,학식 말고 치킨 먹고 싶어요 잠원초,학식 치킨 잠원초,잠원초,잠원초등학교,1,잠원초등학교,1,잠원초등학교,1
C0239,이대 이대 치킨 주세요!,이대 치킨,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0240,동아리방에서 기다릴게요 휘문고,동아리방 휘문고,휘문고,휘문고등학교,1,휘문고등학교,1,휘문고등학교,1
C0241,서초초 치킨 주세요!!,서초초 치킨,서초초,서초초등학교,1,,0,서초초등학교,1
C0242,치킨 오면 인증샷 바로 올릴게요 인하대학교부속중학교,치킨 인증샷 바로 인하대학교부속중학교,인하대학교부속중학교,인하대학교부속중학교,1,,0,인하대학교부속중학교,1
C0243,이대 치킨 주세요!!,이대 치킨,이대,이화여자대학교,1,이화여자대학교,1,이화여자대학교,1
C0244,한양대학교 치킨 배달 부탁드립니다.,한양대학교 치킨 배달,한양대학교,한양대학교,1,한양대학교,1,한양대학교,1
C0245,서울공업고 동아리랑 건국대 동아리 같이 응원하지만 대표는 서울공업고,서울공업 동아리 건국대 같이 응원하지 대표,건국대,건국대학교,1,건국대학교,1,건국대학교,1
C0246,반 포 초.. 오늘만 기다렸어요,반 포 초 오늘,초,초등학교,1,초등학교,1,초등학교,1
